0.001	0.002511239037172007
0.003	8.409963536677138
0.005	8.388615237699499
0.007	8.356663045371056
0.009000000000000001	8.314190944769418
0.011	8.2613105598197
0.013000000000000001	8.198161098013273
0.015	8.1249089957463
0.017	8.041747384577869
0.019000000000000003	7.948895756277794
0.021	7.848566160161406
0.023	7.737095566555868
0.025	7.616746418922831
0.027000000000000003	7.4878380896064565
0.029	7.35071322633354
0.031	7.205736729320966
0.033	7.053295350169838
0.035	6.893796729395028
0.037000000000000005	6.727667977389045
0.039	6.555354854237794
0.041	6.377320368733528
0.043000000000000003	6.19404420901746
0.045	6.006021472005316
0.047	5.813760795683211
0.049	5.6177833004683055
0.051000000000000004	5.418620911845258
0.053000000000000005	5.216815418834065
0.055	5.012916895533662
0.057	4.807481588489791
0.059000000000000004	4.601070517713637
0.061	4.394247353085327
0.063	4.187577439299329
0.065	3.981625911046447
0.067	3.7769549955883917
0.069	3.5741224429461
0.07100000000000001	3.3736790689747367
0.07300000000000001	3.1761675206444218
0.075	2.982120085314174
0.077	2.7920556342964646
0.079	2.6064777692024768
0.081	2.425872050947386
0.083	2.2507044664939224
0.085	2.0814189327360983
0.08700000000000001	1.918433919514923
0.089	1.7621402927492167
0.091	1.6128982460791574
0.093	1.4710354354533126
0.095	1.336844177907821
0.097	1.2105777874262211
0.099	1.0924480980853446
0.101	0.9826219975065782
0.10300000000000001	0.8812194303845683
0.10500000000000001	0.788310293042623
0.107	0.7039102803350484
0.109	0.6279781894592267
0.111	0.5604122939953413
0.113	0.5010477397419552
0.115	0.4496531335055858
0.117	0.40592637891520145
0.11900000000000001	0.3694915224259541
0.121	0.3398948611897046
0.123	0.31660194427442956
0.125	0.29899385637652487
0.127	0.28636282892015413
0.129	0.2779087348710311
0.131	0.27273493588637665
0.133	0.2698448780813072
0.135	0.2681380705430915
0.137	0.26662109697775366
0.139	0.2650879552333694
0.14100000000000001	0.26353867749762866
0.14300000000000002	0.26197352056106377
0.14500000000000002	0.26039295591446066
0.147	0.25879723989869563
0.149	0.2571866315880309
0.151	0.25556123152269195
0.153	0.25392130822572545
0.155	0.2522672911634581
0.157	0.25059944974044734
0.159	0.24891805587643326
0.161	0.24722328013634803
0.163	0.24551540185278042
0.165	0.24379480479961796
0.167	0.24206177040335417
0.169	0.24031658237600526
0.171	0.23855948292574872
0.17300000000000001	0.23679076120029915
0.17500000000000002	0.2350107515280874
0.177	0.2332197462472484
0.179	0.23141803974007555
0.181	0.2296059234716602
0.183	0.22778369515155483
0.185	0.22595165970944464
0.187	0.22411011921090326
0.189	0.22225937751232713
0.191	0.22039982690569263
0.193	0.21853177289194703
0.195	0.21665543714385693
0.197	0.21477113021314084
0.199	0.21287916417703293
0.201	0.21098001235043676
0.203	0.20907398663020474
