0.02	4.056579515542409e-12
0.022	3.6877968166336855e-12
0.024	3.3804788231032012e-12
0.026000000000000002	3.1204410234735934e-12
0.028	2.897551768540824e-12
0.03	2.7043812524923624e-12
0.032	2.5353571570096947e-12
0.034	2.3862183168679253e-12
0.036000000000000004	2.2536505032914673e-12
0.038000000000000006	2.1350372261683908e-12
0.04	2.0282852971740252e-12
0.041999999999999996	1.9317002328391055e-12
0.044	1.8438956390604574e-12
0.046	1.7637262346970145e-12
0.048	1.690237619419959e-12
0.05	1.6226280973706683e-12
0.052000000000000005	1.5602193108000178e-12
0.054000000000000006	1.5024333996009106e-12
0.05600000000000001	1.4487750552492375e-12
0.057999999999999996	1.398817287737163e-12
0.06	1.3521900391294914e-12
0.062	1.3085710009542731e-12
0.064	1.2676781533371197e-12
0.066	1.2292636606595811e-12
0.068	1.1931088444564121e-12
0.07	1.1590200181033758e-12
0.07200000000000001	1.126825015724819e-12
0.074	1.0963702839818686e-12
0.076	1.0675184330525243e-12
0.078	1.040146164384464e-12
0.08	1.0141425092852363e-12
0.082	9.894073252799449e-13
0.084	9.658500072751886e-13
0.08600000000000001	9.433883785606876e-13
0.08800000000000001	9.219477330380753e-13
0.09000000000000001	9.014600051525888e-13
0.09200000000000001	8.81863048094605e-13
0.094	8.631000041456942e-13
0.096	8.451187537314682e-13
0.098	8.278714319373576e-13
0.1	8.11314003042528e-13
0.10200000000000001	7.954058851086488e-13
0.10400000000000001	7.801096178853462e-13
0.10600000000000001	7.653905683112818e-13
0.108	7.512166687373505e-13
0.11	7.375581837073415e-13
0.112	7.243875017264007e-13
0.114	7.116789489486027e-13
0.116	6.994086221382294e-13
0.11800000000000001	6.875542386180404e-13
0.12000000000000001	6.760950012227118e-13
0.12200000000000001	6.650114765355565e-13
0.12400000000000001	6.542854849087858e-13
0.126	6.439000009580245e-13
0.128	6.33839063385481e-13
0.13	6.240876931271226e-13
0.132	6.146318189410227e-13
0.134	6.054582096594372e-13
0.136	5.965544124186384e-13
0.138	5.879086962600744e-13
0.13999999999999999	5.795100005657015e-13
0.142	5.713478878386509e-13
0.144	5.634125003964414e-13
0.146	5.556945206963144e-13
0.148	5.481851348510171e-13
0.15	5.408759990512234e-13
0.152	5.337592086390642e-13
0.154	5.268272695914579e-13
0.156	5.200730721968072e-13
0.158	5.134898667314365e-13
0.16	5.070712409600414e-13
0.162	5.008110993032243e-13
0.164	4.947036435279665e-13
0.16599999999999998	4.887433548356414e-13
0.16799999999999998	4.829249772294881e-13
0.16999999999999998	4.772435020547327e-13
0.172	4.716941536182329e-13
0.174	4.662723757998822e-13
0.176	4.609738195764064e-13
0.178	4.557943313899006e-13
0.18	4.507299422737669e-13
0.182	4.4577685774466124e-13
0.184	4.409314482742909e-13
0.186	4.361902404561935e-13
0.188	4.315499086841234e-13
0.19	4.2700726738163345e-13
0.192	4.2255926369617854e-13
0.194	4.182029706785863e-13
0.19599999999999998	4.1393558083872097e-13
0.19799999999999998	4.0975440012449004e-13
0.19999999999999998	4.056568422418296e-13
0.20199999999999999	4.0164042332416316e-13
0.204	3.977027569154256e-13
0.206	3.9384154923745666e-13
0.208	3.900545947265345e-13
0.21	3.863397718558622e-13
0.212	3.1778241900948154e-13
0.214	2.9501109139964257e-13
0.216	2.793293762549262e-13
0.218	2.671743157711515e-13
0.22	2.5719351760956017e-13
0.222	2.487064488106711e-13
0.224	2.413161892335565e-13
0.226	2.3476870618528456e-13
0.228	2.288906103222559e-13
0.22999999999999998	2.2355780916646653e-13
0.23199999999999998	2.1867819278528496e-13
0.23399999999999999	2.141813813450151e-13
0.236	2.1001231499629225e-13
0.238	2.0612706642297342e-13
0.24	2.024900048964261e-13
0.242	1.990718165535606e-13
0.244	1.9584808645721472e-13
